frame,person,x,y
1194,1,0.3529,0.6421
1194,2,0.1930,0.5496
1195,1,0.4403,0.6103
1195,2,0.1922,0.5523
1196,1,0.4403,0.6103
1196,2,0.1922,0.5523
1197,1,0.4786,0.6200
1197,2,0.1926,0.5633
1198,1,0.4786,0.6200
1198,2,0.1926,0.5633
1199,1,0.4786,0.6200
1199,2,0.1926,0.5633
1200,1,0.4309,0.6050
1200,2,0.1938,0.5527
1201,1,0.4309,0.6050
1201,2,0.1938,0.5527
1202,1,0.3602,0.5882
1202,2,0.1963,0.5597
1203,1,0.3602,0.5882
1203,2,0.1963,0.5597
1204,1,0.3345,0.5863
1204,2,0.1894,0.5583
1205,1,0.3129,0.5880
1205,2,0.1922,0.5515
1206,1,0.3032,0.5997
1207,1,0.3162,0.5901
1207,2,0.1992,0.5585
1208,1,0.3162,0.5901
1208,2,0.1992,0.5585
1209,1,0.3153,0.6047
1209,2,0.1922,0.5607
1210,1,0.3246,0.6094
1210,2,0.1930,0.5568
1211,1,0.3313,0.6144
1211,2,0.1946,0.5573
1212,1,0.3301,0.6049
1212,2,0.1950,0.5539
1213,1,0.3301,0.6049
1213,2,0.1950,0.5539
1214,1,0.3312,0.6059
1214,2,0.1898,0.5595
1215,1,0.3312,0.6059
1215,2,0.1898,0.5595
1216,1,0.1829,0.5505
1217,1,0.1810,0.5522
1218,1,0.1810,0.5522
1219,1,0.3146,0.5950
1219,2,0.1823,0.5554
1220,1,0.3118,0.5973
1220,2,0.1827,0.5551
1221,1,0.3118,0.5973
1221,2,0.1827,0.5551
1222,1,0.1829,0.5536
1222,2,0.3165,0.6052
1223,1,0.1829,0.5536
1223,2,0.3165,0.6052
1224,1,0.3272,0.6141
1224,2,0.1797,0.5563
1225,1,0.3410,0.6177
1225,2,0.1772,0.5482
1226,1,0.3410,0.6177
1226,2,0.1772,0.5482
1227,1,0.3527,0.6245
1227,2,0.1734,0.5451
1228,1,0.3527,0.6245
1228,2,0.1734,0.5451
1229,1,0.3639,0.6263
1229,2,0.1749,0.5451
1230,1,0.3639,0.6263
1230,2,0.1749,0.5451
1231,1,0.1776,0.5476
1231,2,0.3624,0.6330
1232,1,0.1779,0.5490
1232,2,0.3586,0.6337
1233,1,0.1779,0.5490
1233,2,0.3586,0.6337
1234,1,0.3561,0.6376
1234,2,0.1770,0.5497
1235,1,0.3561,0.6376
1235,2,0.1770,0.5497
1236,1,0.3318,0.6492
1236,2,0.1815,0.5486
1237,1,0.3295,0.6512
1237,2,0.1856,0.5457
1238,1,0.3314,0.6537
1238,2,0.1880,0.5475
1239,1,0.3314,0.6537
1239,2,0.1880,0.5475
1240,1,0.3428,0.6611
1240,2,0.1864,0.5465
1241,1,0.3366,0.6611
1241,2,0.1833,0.5406
1242,1,0.1829,0.5397
1242,2,0.3365,0.6681
1243,1,0.1829,0.5397
1243,2,0.3365,0.6681
1244,1,0.1848,0.5420
1244,2,0.3367,0.6666
1245,1,0.1926,0.5433
1245,2,0.3273,0.6632
1246,1,0.1976,0.5497
1246,2,0.3267,0.6508
1247,1,0.1968,0.5422
1247,2,0.3286,0.6181
1248,1,0.1968,0.5422
1248,2,0.3286,0.6181
1249,1,0.2003,0.5454
1250,1,0.2027,0.5487
1251,1,0.1992,0.5438
1252,1,0.2001,0.5407
1252,2,0.3404,0.6391
1253,1,0.2001,0.5407
1253,2,0.3404,0.6391
1254,1,0.3410,0.6398
1254,2,0.2002,0.5397
1255,1,0.2013,0.5414
1255,2,0.3428,0.6350
1256,1,0.3441,0.6434
1256,2,0.2031,0.5378
1257,1,0.3538,0.6729
1257,2,0.2080,0.5362
1258,1,0.3439,0.6411
1258,2,0.2056,0.5387
1259,1,0.3439,0.6411
1259,2,0.2056,0.5387
1260,1,0.3408,0.6344
1260,2,0.2065,0.5377
1261,1,0.3378,0.6426
1261,2,0.2048,0.5362
1262,1,0.3403,0.6484
1262,2,0.2064,0.5396
1263,1,0.3403,0.6484
1263,2,0.2064,0.5396
1264,1,0.3264,0.6575
1264,2,0.2087,0.5353
1265,1,0.2981,0.6225
1265,2,0.2077,0.5339
1266,1,0.2084,0.5321
1267,1,0.2194,0.5355
1268,1,0.2194,0.5355
1269,1,0.2239,0.5330
1270,1,0.2156,0.5372
1271,1,0.2148,0.5334
1272,1,0.2148,0.5334
1275,1,0.2788,0.6234
1279,1,0.2514,0.5494
1280,1,0.2677,0.5592
1281,1,0.2677,0.5592
1282,1,0.2764,0.5445
1287,1,0.2898,0.5884
1288,1,0.2944,0.6364
1289,1,0.2915,0.6385
1290,1,0.2834,0.6385
1291,1,0.2834,0.6385
1292,1,0.2610,0.6180
1294,1,0.2646,0.6251
1295,1,0.2566,0.6315
1303,1,0.2562,0.5839
1306,1,0.2619,0.5841
1307,1,0.2584,0.6042
1308,1,0.2570,0.6027
1309,1,0.2578,0.6092
1310,1,0.2627,0.5982
1311,1,0.2627,0.5982
1313,1,0.2517,0.5576
1314,1,0.2653,0.5361
1315,1,0.2653,0.5361
1316,1,0.2634,0.5372
1317,1,0.2599,0.5323
1318,1,0.2599,0.5323
1319,1,0.2504,0.5284
1320,1,0.2472,0.5233
1321,1,0.2531,0.5127
1327,1,0.2848,0.7520
1328,1,0.2848,0.7520
1329,1,0.2867,0.7486
1341,1,0.2394,0.5198
1342,1,0.2322,0.5216
1343,1,0.2540,0.5078
1344,1,0.2631,0.5024
1345,1,0.2631,0.5024
1346,1,0.2631,0.5024
1347,1,0.2117,0.5101
1348,1,0.2119,0.5406
1351,1,0.2420,0.5197
1352,1,0.2418,0.5196
1353,1,0.2418,0.5196
1374,1,0.2714,0.4978
1375,1,0.2714,0.4978
1376,1,0.2738,0.5052
1377,1,0.2738,0.5052
1378,1,0.2851,0.4801
1379,1,0.2844,0.4708
